tweetid	tweetid-href	tweetername	tweeterhandle	tweetbody	numberoflikes	numberofretweets	timeoftweet	
4. mar.	https://twitter.com/mufcdk/status/838050704061235202	Martin Hansen	@mufcdk	Absurd ringe #ultratwitteragf ikke kan strikke 4 afleveringer sammen. 14 måneder inde i GRs regeringstid og så stadig det her... #Suk #sldk	4	0	1488641832	
4. mar.	https://twitter.com/ThomasBiehl/status/838050007127314432	Thomas Biehl	@ThomasBiehl	AGF er nødt til at være foran med 10 mål for at kunne holde den hjem #ultratwitteragf #agf	2	0	1488641666	
4. mar.	https://twitter.com/laianders/status/838048736500678657	Anders Lai	@laianders	Hva' det der genpres skulle vi ikke få det indarbejdet igen? #ultratwitteragf #agfsje #ksdh #sldk	0	0	1488641363	
4. mar.	https://twitter.com/Riisen/status/838048607865552896	Thomas Riis Hansen	@Riisen	Hvornår går det galt? #ultratwitteragf	2	0	1488641332	
4. mar.	https://twitter.com/ralle8K/status/838047091083575296	Rasmus Vind	@ralle8K	Fløjt nu kampen af dommer!!! #ultratwitteragf	0	0	1488640971	
4. mar.	https://twitter.com/ToendergadeAGF/status/838046957851533313	Tøndergade	@ToendergadeAGF	Hver gang, vi kommer foran, så bliver vi presset helt tilbage! Kom nu frem! #ultratwitteragf	1	0	1488640939	
4. mar.	https://twitter.com/RolfPoulsen/status/838046043203899394	Rolf Poulsen	@RolfPoulsen	Nogen har læst på lektien #ultratwitteragf pic.twitter.com/6xMFsQYVXO	0	0	1488640721	
4. mar.	https://twitter.com/AnneFrostJepsen/status/838043946374791169	Anne Frost	@AnneFrostJepsen	Kan ikke få det her tweet ud af hovedet. #ultratwitteragf https://twitter.com/jacobsejer/status/836303065212928002 …	20	1	1488640221	
4. mar.	https://twitter.com/KarstenHj/status/838043266880790529	Karsten Hjortshøj	@KarstenHj	@Rasmus_Skalde Happy?? Dommer fløjt den ulige kamp af!!! #AGFSJE #Ultratwitteragf #sldk	0	0	1488640059	
4. mar.	https://twitter.com/kfriis/status/838042984402849793	Kristoffer Friis	@kfriis	Duncan! What a start! #ultratwitteragf #sldk	2	0	1488639992	
4. mar.	https://twitter.com/EtlivmedAGF/status/838042952232497152	Et liv med AGF	@EtlivmedAGF	Hvor er Stephan P????? #ultratwitteragf pic.twitter.com/IbRXdQ0jME	6	2	1488639984	
4. mar.	https://twitter.com/NaestAar/status/838041516073431044	Kim Næst' Aar Jensen	@NaestAar	Sønderjyske på første besøg i Aarhus under #kulturby2017. Bitterheden over ikke at få det til Sønderborg kan mærkes. #ultratwitteragf	4	0	1488639642	
4. mar.	https://twitter.com/Riisen/status/838041336846684164	Thomas Riis Hansen	@Riisen	Mon ikke Lukas Fernades står sit livs kamp i dag. #ultratwitteragf #agfsje	1	0	1488639599	
4. mar.	https://twitter.com/HolstHaars/status/838041273860763649	Chr. Holst Haarsløv	@HolstHaars	"Kan bekræfte, at det stadig lyder ""Hvem vinder igen i dag?"" i indløbssangen... #ultratwitteragf #AGFSJE"	3	0	1488639584	
4. mar.	https://twitter.com/thomashaumann/status/838040186047119362	Thomas Haumann	@thomashaumann	Absolut stilhed 10 min før kamp start af agf's såkaldte Stemnings skabere #ikkegodtnok #ultratwitteragf #ksdh #agfsje @agffanclub	0	0	1488639325	
4. mar.	https://twitter.com/warnich/status/838038505527848961	Simon Warnich	@warnich	Same #ultratwitteragf https://twitter.com/frederikhvillum/status/838037025525751811 …	1	0	1488638924	
4. mar.	https://twitter.com/DK_NordicBet/status/838033798583431170	NordicBet Danmark	@DK_NordicBet	Følg @steffen_dam's #spiltip, og spil på, at begge hold scorer i #AGFSJE her http://go.nordicbet.dk/sd_spiltip_agf_sje_bhs … #sldk #ultratwitteragf #betdkpic.twitter.com/J0HIkPSGMo	0	1	1488637802	
4. mar.	https://twitter.com/Hoejfeldt9/status/838032625075949569	Charlotte Højfeldt	@Hoejfeldt9	Game Day #ultratwitteragf https://twitter.com/23nello/status/837958382929776640 …	3	0	1488637522	
4. mar.	https://twitter.com/laianders/status/838032312826748928	Anders Lai	@laianders	Jeg tror på det!!! Vi vinder!!! SEJR!!! #ultratwitteragf #agfsje #ksdh #sldk	3	0	1488637447	
4. mar.	https://twitter.com/s_phx13_n/status/838027866256203779	Kosuke Tobe	@s_phx13_n	今日のSJE戦は12時にキックオフ‼︎怪我から復帰のdapがベンチ入りし嬉しい限り‼︎ #ultratwitteragf #ksdh #AGFSJEhttps://twitter.com/agffodbold/status/838027306962677760 …	0	0	1488636387	
4. mar.	https://twitter.com/AGFFodbold/status/838027306962677760	AGF	@AGFFodbold	Det bliver de her 11, der starter inde mod SønderjyskE kl. 16. Følg kampen på TV3 Sport eller her på Twitter. #ksdh #ultratwitteragf #agfsjepic.twitter.com/YQeE5TQvKZ	5	4	1488636254	
4. mar.	https://twitter.com/OleSalling/status/838026637799227396	Master Salling	@OleSalling	#ultratwitteragf Danny Olsen på højre kan ellers som forventet - 3 kamp i træk at de 6 bagerste er ens	1	0	1488636094	
4. mar.	https://twitter.com/spangsege/status/838013232912740353	Esben Spangsege	@spangsege	@StureSandoe HELT sikker... #ultratwitteragf http://www.agf.dk/klubben/nyhedsarkiv/2017/marts/ugens-gaestetraener-sture-sandoe/ …pic.twitter.com/CenA6g61Pw	0	0	1488632898	
4. mar.	https://twitter.com/EsbenDallHansen/status/838012495017160704	Esben Dall Hansen	@EsbenDallHansen	Det nu det gælder! KSDH #ultratwitteragf #agfsje #sldk Altid tro!pic.twitter.com/zGOwnrcEf2	0	0	1488632722	
4. mar.	https://twitter.com/MortenKock/status/838009698460786688	Morten Kock	@MortenKock	Om man er i Svendborg eller Hjemme Altid Huske - Aldrig Glemme #ultratwitteragf #ksdh #agfsje !!! KOM SÅ DE HVI'e !!!pic.twitter.com/VLsC79v7TH	12	1	1488632056	
4. mar.	https://twitter.com/SoerenSoeballe/status/838001556846952448	Søren Søballe	@SoerenSoeballe	@AGFFodbold under: GR har vilje og fight men mangler intelligens. MW havde intelligens men manglede vilje og fight. #ultratwitteragf	0	0	1488630115	
4. mar.	https://twitter.com/MortenKock/status/837998558943068161	Morten Kock	@MortenKock	Ved godt temaet er #Rethink @Aarhus2017 #Aarhus Men nej én gang Hvid - altid Hvid #Imedogmodgang #Ultratwitteragf #ksdh #Aarhus2017pic.twitter.com/AdFAgvJbx4	1	0	1488629400	
4. mar.	https://twitter.com/JakbIversen/status/837976914056871936	Jakob	@JakbIversen	finder omtalen af Amini som afro en anelse upassende - han er fra Australien og dermed Aussi! #Ultratwitteragf #KSDH	3	0	1488624239	
4. mar.	https://twitter.com/simoehrb/status/837971731675492352	 ⚽ Øhrberg  ⚽	@simoehrb	Jeg giver den lige et skud mere. Mit bud til idag. #ultratwitteragf #ksdh #agfsjepic.twitter.com/P3dESMNr5k	0	0	1488623004	
4. mar.	https://twitter.com/P_Josephsen/status/837960987235975168	Peter Josephsen	@P_Josephsen	åh Elmar Elmar! Elmar Elmar Elmar Elmar Bjarnason! Kom så med de tre point - Vi ses på stadion #ultratwitteragf	1	0	1488620442	
4. mar.	https://twitter.com/NaestAar/status/837958936909217793	Kim Næst' Aar Jensen	@NaestAar	Nu bliver jeg helt ked af, at vi ikke lejede en bus og kørte hjem til Onkel Kurt, da han solgte Dunken. #ultratwitterAGF https://twitter.com/guardian_sport/status/837957391136264193 …	0	0	1488619953	
4. mar.	https://twitter.com/23Nello/status/837958382929776640	Martin Nielsen	@23Nello	Prinsessekjole og trøjen Vera-Louise har selv valgt tøj i dag. Game Day #sldk #ultratwitteragf #KSDHpic.twitter.com/zTecmsJcEm	5	0	1488619821	
4. mar.	https://twitter.com/shc2012/status/837955496153841664	Søren HøjlundCarlsen	@shc2012	Tillykke til @ElmarBjarnason - må han få tre point i fødselsdagsgave i dag. #ultratwitteragf https://twitter.com/agffodbold/status/837952556307464192 …	7	1	1488619133	
4. mar.	https://twitter.com/KimRobin75/status/837952003825364992	Kim Robin Graahede	@KimRobin75	"#ultratwitteragf #sldk ""Duncan"" er ikke bekymret for tingenes tilstand i AGF inden lørdagens møde med Sønderjyske:http://stiften.dk/sport/-Om-vi-saa-havde-tabt-de-to-foerste-kampe-med-0-10-ville-jeg-stadig-vaere-optimist/artikel/440214 …"	8	1	1488618300	
4. mar.	https://twitter.com/JesperEngmann/status/837948372535357440	Jesper Engmann	@JesperEngmann	AGF og Sønderjyske lider af samme forårssyge: De giver modstanderne nemme mål http://jp.dk/d?id=9407870  #ultratwitteragf #sldk	1	0	1488617434	
4. mar.	https://twitter.com/thomashaumann/status/837941092603543552	Thomas Haumann	@thomashaumann	Har allerede knæ rysten over det forestående nedryknings gruppe spil i #sldk #ultratwitteragf #ksdh kom så de hviiiiiiiiii pic.twitter.com/jOxJa3Sqbk	4	2	1488615699	
4. mar.	https://twitter.com/Riisen/status/837928669834272768	Thomas Riis Hansen	@Riisen	Kampdag. #ultratwitteragf #agfsjepic.twitter.com/kwZJFoB5BU	1	0	1488612737	
4. mar.	https://twitter.com/laianders/status/837927395948642304	Anders Lai	@laianders	Kommer ikke på Communale i dag. Alligevel hamrer hjertet allerede ekstra flittigt #ultratwitteragf #agfsje #ksdh #sldk #langdag	1	0	1488612433	
4. mar.	https://twitter.com/FreddyKirszner/status/837927354659913728	Freddy Kirszner	@FreddyKirszner	det er et kæmpe set up #ultratwitteragf	4	0	1488612423	
3. mar.	https://twitter.com/Allanskoreskole/status/837734777692237824	Allan L. Petersen	@Allanskoreskole	Bliver da ret spændende hvem der rykker ud af superligaen hva' ? #ultratwitteragf pic.twitter.com/pc8Gm3TCFv	1	0	1488566510	
3. mar.	https://twitter.com/AGFFodbold/status/837684379522641920	AGF	@AGFFodbold	Ugens gæstetræner på agf.dk og i kampprogrammet i morgen er @MedianoFodbold’s @StureSandoe http://www.agf.dk/klubben/nyhedsarkiv/2017/marts/ugens-gaestetraener-sture-sandoe/ … #ksdh #ultratwitteragf	11	2	1488554494	
3. mar.	https://twitter.com/FreddyKirszner/status/837681228702699521	Freddy Kirszner	@FreddyKirszner	hva' satan- har du spillet på de hviee? #ultratwitteragf	0	0	1488553742	
3. mar.	https://twitter.com/Spillerforening/status/837648863976640512	Spillerforeningen	@Spillerforening	.@DanniAPedersen om uddannelse: Rart at bruge hjernen på andet end fodbold https://www.facebook.com/4player.dk/videos/614472012070280/ … #uddannelse #sldk #ultratwitteragf pic.twitter.com/Iikg7LuIiX	7	6	1488546026	
3. mar.	https://twitter.com/JesperEngmann/status/837637741441593345	Jesper Engmann	@JesperEngmann	Elmar Bjarnason står over med knæproblemer mod Sønderjyske, men til gengæld er Daniel A. Pedersen tilbage for AGF. #ultratwitteragf #sldk	10	4	1488543374	
3. mar.	https://twitter.com/Dresenmand/status/837633824158855168	Andreas Tobiassen	@Dresenmand	Hvis @AminiMustafa spillede i @Randers_FC nu,ville han være den mest scorende #sldk i truppen denne sæson. #UltraTwitterAGF #karma #muahaha	5	0	1488542440	
3. mar.	https://twitter.com/laianders/status/837606761406291968	Anders Lai	@laianders	Hvis det er typisk aarhusiansk at glæde sig stort over GF-succes. Så er det typisk omverdensk at tale om nedrykning #suk #ultratwitteragf	5	0	1488535988	
3. mar.	https://twitter.com/JesperEngmann/status/837605022066163712	Jesper Engmann	@JesperEngmann	Er Mustafa Amini på vej? Efter et langt tilløb er AGF’er ved at slå til http://jp.dk/d?id=9401619  #ultratwitteragf #sldk	5	3	1488535573	
3. mar.	https://twitter.com/jpaarhus/status/837532515833303040	JP Aarhus	@jpaarhus	Dårlig trup, skader og nervøsitet: AGF’s problemer står i kø http://dlvr.it/NWwqNG  #ultratwitterAGF pic.twitter.com/UY8Abu5Dd4	0	0	1488518287	
2. mar.	https://twitter.com/SEngelberth/status/837395300474060800	Sebastian Engelberth	@SEngelberth	AaB's ydmygelser af Silkeborg må vække glæde i @AGFFodbold. 2-1-nederlaget synes pludselig ganske flot. #sldk #aabsif #ultratwitteragf #ksdh	2	1	1488485572	
2. mar.	https://twitter.com/KasparOttosen/status/837368257489342466	Kaspar Ottosen	@KasparOttosen	Så blev det valgår, men jeg glæder mig til at høre den her debat: http://www.aarhus.dk/da/politik/Byraadet/Byraadsmoeder/Dagsorden%20til%20byraadsmoede/b14f7fcf-2bd1-4fe2-9925-c6a3323c22f8.aspx … #ultratwitteragf #aarhuspol #rethink	12	4	1488479124	
2. mar.	https://twitter.com/s_phx13_n/status/837315331794165760	Kosuke Tobe	@s_phx13_n	AGFのレジェンドのマーチンとトフティンが夏にロンドンで行われるオールスタートーナメントに出場‼︎ Kom så de hviie! #AGF #ultratwitteragf https://twitter.com/agffodbold/status/837252806591590400 …	0	0	1488466506	
2. mar.	https://twitter.com/MortenKock/status/837278324242120707	Morten Kock	@MortenKock	Gæt en klub? - ét kig i bagagerummet og på hattehylden hjælper vist en kende #ultratwitteragf #ksdh #Imedogmodgang #jeggræderhvidogblåpic.twitter.com/gVNCDmf0Um	1	0	1488457683	
2. mar.	https://twitter.com/OleSalling/status/837230462116442112	Master Salling	@OleSalling	Det må vel betyde udlejning/salg til sommer. Han skal have kamptræning. #ultratwitteragf	1	0	1488446271	
2. mar.	https://twitter.com/jpaarhus/status/837230268876365824	JP Aarhus	@jpaarhus	AGF forlænger med erfaren målmand http://dlvr.it/NWWdrC  #ultratwitterAGF pic.twitter.com/4tqCQ713zd	0	1	1488446225	
2. mar.	https://twitter.com/MortenGrubert/status/837229582747058176	Morten Grubert	@MortenGrubert	Efter han har forlænget er det vel også ved at være tid til Staff skal starte! http://www.tv3sport.dk/sport/fodbold/nyheder/agf-legende-in-the-making-steffen-rasmussen-forlaenger … #ultratwitteragf #ksdh	0	0	1488446062	
2. mar.	https://twitter.com/AGFFodbold/status/837228478424563712	AGF	@AGFFodbold	I anledning af dagens nyhed har @TV3sportSL set tilbage på Steffen Rasmussens debut for AGF for en… del år siden. #ksdh #ultratwitteragf https://twitter.com/tv3sportsl/status/837227504100204544 …	6	1	1488445798	
2. mar.	https://twitter.com/jpaarhus/status/837225498212085761	JP Aarhus	@jpaarhus	Efter et langt tilløb er AGF’er ved at slå til http://dlvr.it/NWWJB1  #ultratwitterAGF pic.twitter.com/qAnNcs1I23	0	0	1488445088	
2. mar.	https://twitter.com/JohsEG/status/837218899993235456	Johannes Gregersen	@JohsEG	Er nedrykningskampene i #sldk kalendersat - så alle os #ultratwitteragf fans kan sætte sorte krydser allerede nu? #twitterhjerne	2	1	1488443515	
2. mar.	https://twitter.com/adaugbjergolsen/status/837217968824205312	Allan D Olsen	@adaugbjergolsen	Tja... Thomas Hagelskjær ? U21 landsholdet men ikke AGF ? Håbløs beslutning. #sldk #ultratwitteragf https://twitter.com/tipsbladet/status/837213331920420864 …	2	0	1488443293	
2. mar.	https://twitter.com/ThomasLund71/status/837214844424171520	Thomas Lund Hansen	@ThomasLund71	Steffen Rasmussen med et halvt år mere i AGF #ultratwitteragf #sldkhttp://www.agf.dk/klubben/agf-tv/moed-aarhus-maaske-aeldste-agfer/ …	7	1	1488442548	
2. mar.	https://twitter.com/KFrydensbjerg/status/837213985082585089	Kenneth Frydensbjerg	@KFrydensbjerg	AGF forlænger med den ultimative klubmand. Med hvad betyder det for Hagelskjærs fremtid i klubben? #ultratwitteragf pic.twitter.com/jk23NX7rPU	2	0	1488442343	
1. mar.	https://twitter.com/AGFFodbold/status/837025817372856321	AGF	@AGFFodbold	Har I mødt 91-årige Svend Aage Jensen…? Måske landets ældste AGF’er. https://youtu.be/E3DRRRBRQaM  #ksdh #ultratwitteragf	11	3	1488397480	
1. mar.	https://twitter.com/SoerenSoeballe/status/837017866914377728	Søren Søballe	@SoerenSoeballe	Mon Glenn lyttede lidt til Tommy P igår 442 kan sagtens være defensiv stærk fx fck og Alt. madr. #ultratwitteragf #afstandmellemkæderogled	0	0	1488395585	
1. mar.	https://twitter.com/FMHorup/status/836885974974087168	Fodbold med Horup	@FMHorup	Se eller gense gårsdagens FMH med Bo H, Glen, @janschouby og @tommypoulsen12 her: https://www.youtube.com/watch?v=2XIskAz7JgY … #sldk #ultratwitteragf #achorsens	3	0	1488364139	
1. mar.	https://twitter.com/Rasmus_Petersen/status/836848718020235267	Rasmus Petersen	@Rasmus_Petersen	Vi kommer direkte fra en top-10 all-time elendig AGF-kamp og overblik er det eneste vi mangler #ultratwitteragf https://twitter.com/tipsbladet/status/836844868249006080 …	0	0	1488355256	
1. mar.	https://twitter.com/JeppeRamlau/status/836829994252976128	Jeppe Ramlau-Hansen	@JeppeRamlau	Auktion om AGF spillertrøje til fordel for børn i nød! #Velgørenhed #dkaid #agf #ksdh #UltraTwitterAGF #Aarhus https://www.facebook.com/RentVandKampagne/posts/181005902395455:0 …pic.twitter.com/JdipDpYYks	1	1	1488350792	
1. mar.	https://twitter.com/laianders/status/836820197323456514	Anders Lai	@laianders	Vil bare lige minde om at det i dag er et år siden at @JesperLange bombede os videre i pokalen #ultratwitteragf #dbupokalen #ksdh #agf	7	1	1488348457	
28. feb.	https://twitter.com/ClausDZMoeller/status/836699362566811649	DZ14 ⚽️	@ClausDZMoeller	Af ren nysgerrighed - Hvor mange Høje Indlæg har I/AGF haft -ift. at konvertere Mål i åbent spil? #sldk #AGF #ultratwitteragf	0	0	1488319647	
28. feb.	https://twitter.com/23Nello/status/836693805852164096	Martin Nielsen	@23Nello	Det ansigtsudtryk, den kropsholdning... det har vi da set før, har vi ikke? #StephanPellerej #ultratwitteragf pic.twitter.com/j09SIyr1Vm	0	0	1488318322	
28. feb.	https://twitter.com/TaTHSK/status/836689696898101248	Kenny Laursen	@TaTHSK	Kan blive et kanon scenarie hvor AJA, EB og DO intet har at kæmpe for i nedrykningsspil fordi de ikke er der efter sommer. #ultratwitteragf https://twitter.com/tipsbladet/status/836687006503665666 …	2	1	1488317343	
28. feb.	https://twitter.com/SSorgenfri/status/836677301622407169	Søren Sorgenfri	@SSorgenfri	Tirsdagsanalysen. http://nordicbetblog.dk/glens-oenske-blev-ikke-opfyldt/ … #sldk #ultratwitteragf #vff	0	0	1488314388	
28. feb.	https://twitter.com/FMHorup/status/836660848638689280	Fodbold med Horup	@FMHorup	Danny Olsens kontrakt udløber til sommer, og han har snart fremtiden på plads - http://www.tv2oj.dk/artikel/danny-olsen-har-snart-fremtiden-paa-plads … #sldk #ultratwitteragf	0	0	1488310465	
28. feb.	https://twitter.com/adaugbjergolsen/status/836634119408914432	Allan D Olsen	@adaugbjergolsen	Midtjysk lommefilosofi tilsat arrogance, SELV i den nuværende situation som nr 11. Puha da. #ultratwitteragf #sldk @FMHorup	0	0	1488304092	
28. feb.	https://twitter.com/EsbenDallHansen/status/836632982119133184	Esben Dall Hansen	@EsbenDallHansen	Please please please lad #ultratwitteragf trække HB Køge eller @VendsysselFF, når vi går videre mod @ACHorsensGULE! #KSDH	0	0	1488303821	
