tweetid;tweetid-href;tweetername;tweeterhandle;tweetbody;numberoflikes;numberofretweets;timeoftweet
27. jun. 2016;https://twitter.com/MetteKLillemose/status/747716195701432320;Mette K Lillemose;@MetteKLillemose;Kan anbefale min kollega @lindagreve workshop om gode præsentationer! Gratis for ansatte ved @Aarhus_BSS #aarhusuni https://twitter.com/CTL_AarhusBSS/status/747441691662102528 …;1;1;1467104407
27. jun. 2016;https://twitter.com/kallehavep/status/747671541068996608;Pernille Kallehave;@kallehavep;reday for todays meetings #maasaimara #conservation #aarhusuni #mmsdipic.twitter.com/31ajNTrN8f;1;0;1467093761
26. jun. 2016;https://twitter.com/AUforsker/status/747328482561003520;AUforsker/Lea;@AUforsker;er der andre klinikere med til causality-konf? Flere oplæg om psyk diagnoser. #Aarhusuni @AUHdk @interact_minds;2;1;1467011969
26. jun. 2016;https://twitter.com/AUforsker/status/747151708984311808;AUforsker/Lea;@AUforsker;Jeg ser især frem til De Vreeses oplæg om diagnose klassifikation. Causality konf starter i morgen #aarhusuni pic.twitter.com/dPSSEB2zB3;3;1;1466969823
24. jun. 2016;https://twitter.com/MetteHelm/status/746378683804491776;Mette Helm;@MetteHelm;Få et indblik i hverdagen som forsker i ny videoserie på @videnskabdk, her med Helene fra @MolBiolAU på #aarhusuni https://twitter.com/tuffmann/status/746337525606780928 …;3;1;1466785519
24. jun. 2016;https://twitter.com/OmnibusAU/status/746326939166715904;Omnibus;@OmnibusAU;Sprogudd på @au_bss skal rykke t #artsaudk. Medarb+stud uenige m dekan om fremtiden for @BSSBCOM http://llk.dk/nkriz6  #aarhusuni #uddpol;0;0;1466773183
24. jun. 2016;https://twitter.com/bay_gina/status/746307745486356484;Gina Bay;@bay_gina;Håber vi får lov til at beholde 1:1 vejledning af studerende på #AULib #BSS på #Aarhusuni på trods af besparelser >;6;0;1466768606
23. jun. 2016;https://twitter.com/OmnibusAU/status/746278216806064128;Omnibus;@OmnibusAU;Arb.gruppe med stud. og ansatte står bag 7 anbefalinger til bedre studiemiljø på #aarhusuni http://llk.dk/wo6rwg  - 1. bud: Eksperimentér;2;2;1466761566
23. jun. 2016;https://twitter.com/AUforsker/status/746064830306594816;AUforsker/Lea;@AUforsker;Dejligt at det klarer op til Sankt Hans-fest i Uniparken #Aarhusuni #Eforenpic.twitter.com/QLCV2mshCB;4;0;1466710691
22. jun. 2016;https://twitter.com/BeritEika/status/745912926524026881;Berit Eika;@BeritEika;Tak @vestager for dit visit på #aarhusuni https://twitter.com/AarhusUni/status/745897773317427200 …;2;0;1466674474
22. jun. 2016;https://twitter.com/caro_lundqvist/status/745908236096770049;Caroline H Lundqvist;@caro_lundqvist;Nu er det ik lige der jeg oftest tager på tur, men ærgerligt at vild natur fjernes fra c.. Og så endda på #aarhusuni https://twitter.com/mortenddhansen/status/745892983791357954 …;1;0;1466673356
22. jun. 2016;https://twitter.com/Aarhus_BSS/status/745904789943427073;Aarhus BSS;@Aarhus_BSS;Hvad mon de taler om? @vestager med Michael Svarer, overvismand og professor på @Aarhus_BSS. #aarhusuni #eudkpic.twitter.com/gvBZWNQD8U;5;0;1466672534
22. jun. 2016;https://twitter.com/AarhusUni/status/745897773317427200;Aarhus Universitet;@AarhusUni;Uni-samarb. er et rigtig godt eks. på det, vi er gode til i EU siger @vestager på #aarhusuni #eudk #eupol #dkpolpic.twitter.com/MLYlBMLPdX;9;5;1466670861
22. jun. 2016;https://twitter.com/sally_schlosser/status/745896907667542017;Sally Schmidt;@sally_schlosser;Dagens ord: datakvalitetstolerencegrænser #uddkvalitet #TAPlife #aarhusuni #danmarksbedsteuddannelser;1;0;1466670655
22. jun. 2016;https://twitter.com/AnnePeddersen/status/745891171399000065;Anne Pedersen;@AnnePeddersen;Shhh. Be vewy vewy quiet, I'm hunting wabbits @AarhusUni #nobelparken #aarhusuni pic.twitter.com/EzN5mchdnz;5;0;1466669287
22. jun. 2016;https://twitter.com/AarhusUni/status/745888095116091392;Aarhus Universitet;@AarhusUni;.@vestager ankommet t møde m @Erasmus_Mundus @MundusJourn + Michael Svarer fra @Aarhus_BSS. Velkommen til #aarhusuni https://twitter.com/BeritEika/status/745884989082996736 …;6;0;1466668554
22. jun. 2016;https://twitter.com/BeritEika/status/745884989082996736;Berit Eika;@BeritEika;Velkommen @vestager til #aarhusuni - og så på dagen, hvor Storbritannien stemmer om #EUpic.twitter.com/YkPzHKvKd4;16;2;1466667813
22. jun. 2016;https://twitter.com/UlrikV_AU/status/745879833499017217;Ulrik Vosgerau;@UlrikV_AU;Bruno Latour i topform besøgte The Futures Lecture Series på #artsaudk #aarhusuni Se videoer http://cas.au.dk/aktuel/arrangementer/the-futures-lecture-series/bruno-latour/ …pic.twitter.com/l5o1sEYuiI;4;5;1466666584
21. jun. 2016;https://twitter.com/AarhusUni/status/745522200795480064;Aarhus Universitet;@AarhusUni;.@JohnKerry @Kristian_Jensen Dear @rufusgifford Always a pleasure welcoming you at #aarhusuni - boat or building =) https://www.youtube.com/watch?v=KUh5zlJ54Ts&index=4&list=PLhSj0GiCgYks4PcAvZeYzKePZpzijcedG …;3;1;1466581318
21. jun. 2016;https://twitter.com/ARC_AU/status/745284292129996804;ArcticResearchCentre;@ARC_AU;#Greenland National Day #aarhusuni pic.twitter.com/KIgyHiqnoW;4;1;1466524596
21. jun. 2016;https://twitter.com/jla_laursen/status/745275812547559424;Johnny Laursen;@jla_laursen;Greenland's flag, Erfalasorput, flying proud over Aarhus Uni on G's national day. A beautiful sight! #aarhusuni pic.twitter.com/hhFQqJvwaO;11;4;1466522574
20. jun. 2016;https://twitter.com/AnnePeddersen/status/745205187938222080;Anne Pedersen;@AnnePeddersen;#mowing the #lawn #aarhusuni @AarhusUni #uniparken #amfiteatretpic.twitter.com/KHfOG107ww;4;1;1466505736
20. jun. 2016;https://twitter.com/Slagmark_dk/status/745205157252702208;Slagmark;@Slagmark_dk;Nyt #CfP ude! Slagmark #75: Koloniale Aftryk. Deadline 1. november 2016. Læs mere her: http://www.slagmark.dk/call-for-papers/ … #dkforsk #dkvid #aarhusuni;2;1;1466505729
20. jun. 2016;https://twitter.com/NannaInie/status/745184280561651713;Nanna Inie;@NannaInie;Turning in your PhD is like winning 5 hotdogs in a hotdog eating contest -@nbhansen working after turning in thesis #dkforsk #aarhusuni;2;0;1466500751
20. jun. 2016;https://twitter.com/OmnibusAU/status/745168126724055040;Omnibus;@OmnibusAU;Fakulteterne på #aarhusuni må bløde 171 mio. kr. i ny sparerunde. Adm: 63 mio. kr. http://llk.dk/7l1pv9  #uddpolpic.twitter.com/KL9oVafu5L;0;0;1466496900
20. jun. 2016;https://twitter.com/AarhusUni/status/744852646482288640;Aarhus Universitet;@AarhusUni;Int. Conference on Agricultural Engineering, 26-29 jun samler forskere og fagfolk på #aarhusuni, #auingeniørhttps://twitter.com/Verdensrigeste/status/744838064254631936 …;1;0;1466421684
19. jun. 2016;https://twitter.com/Olefrank/status/744641726355218432;Ole Frank Nielsen;@Olefrank;Evaluering 3/3 Største gåsehudsfaktor Da @lykkefriis roste #Aarhusuni's #smdk foran en hel båd og læste tweet op :) #overskud Tak for i år!;4;0;1466371396
19. jun. 2016;https://twitter.com/rvAURORA/status/744547336261623809;RV AURORA;@rvAURORA;Tak for i år til alle de mange gæster der besøgte os på skibet. #AarhusUni har klippet en stemningsvideo om #aufm16https://twitter.com/aarhusuni/status/744529204792934400 …;2;2;1466348892
18. jun. 2016;https://twitter.com/AUforsker/status/744249853165838344;AUforsker/Lea;@AUforsker;Er du vimmer en fest vi har på #AURORA #aarhusuni #fmdkpic.twitter.com/R3i0m16zyS;1;0;1466277967
18. jun. 2016;https://twitter.com/AUforsker/status/744232371583619072;AUforsker/Lea;@AUforsker;...slippe afsted med at sige uden egtl at vide. Hvorfor mon #aarhusuni ikke bruger den humanistiske forskning, de/vi selv producerer? #fmdk;4;0;1466273799
18. jun. 2016;https://twitter.com/AUforsker/status/744179236471193600;AUforsker/Lea;@AUforsker;Fra DPU udtrykkes stor bekymring for de massive nedskæringer. Svært at lave kvalitetsundervisning på de vilkår. #fmdk #aarhusuni;1;1;1466261130
18. jun. 2016;https://twitter.com/BeritEika/status/744156823301853184;Berit Eika;@BeritEika;Vi skal have proportionerne ind i debatten om Karaktersystemet - generelt god debat hos @CKjersgaard #uddpol #aarhusuni #fmdk #aufm16;12;2;1466255787
18. jun. 2016;https://twitter.com/AnnePeddersen/status/744156637359968256;Anne Pedersen;@AnnePeddersen;Dagens #loppefund #aarhusuni @AarhusUni @Statsbibpic.twitter.com/8gDoyE94Qq;3;0;1466255742
18. jun. 2016;https://twitter.com/BeritEika/status/744149905766232064;Berit Eika;@BeritEika;På plads i panelet hos @CKjersgaard i debat om Karaktersystemet. Bliver spændende! #aufm16 #fmdk #uddpol #aarhusuni pic.twitter.com/rL3XZyJ6Gx;3;0;1466254137
17. jun. 2016;https://twitter.com/AUforsker/status/744105993848631296;AUforsker/Lea;@AUforsker;Der er bred enighed i panelet om at humanister skal være dygtigere til at være netop det - humanister. #uddpol #fmdk #aarhusuni;1;0;1466243668
17. jun. 2016;https://twitter.com/AUforsker/status/744101843882643456;AUforsker/Lea;@AUforsker;Dannelse og relevans er 'forlegenhedsbegreber' siger @niels_lehmann . Vi har simpelthen svært ved at få styr på dem #aarhusuni #uddpol #fmdk;2;1;1466242678
17. jun. 2016;https://twitter.com/AUforsker/status/744073910170288128;AUforsker/Lea;@AUforsker;Masser af mennesker til debat om det amerikanske valg m bla @rufusgifford #fmdk #aarhusuni pic.twitter.com/mPzWnpMYQC;1;1;1466236019
17. jun. 2016;https://twitter.com/AUforsker/status/743900569144811520;AUforsker/Lea;@AUforsker;Fin fin aften på Folkemødet. Her ved #AU 's skib, hvor jeg stødte på disse to pæne mænd #aarhusuni https://twitter.com/StineLiv/status/743890310217011200 …;1;0;1466194691
17. jun. 2016;https://twitter.com/StineLiv/status/743890310217011200;Stine Liv Johansen;@StineLiv;Hygge med #rektorbrian og #dekanjohnny. Sådan er #fmdk også #aarhusuni pic.twitter.com/9KJqQxJVIe;15;0;1466192245
17. jun. 2016;https://twitter.com/tgsogaard/status/743791954064973828;Thomas Søgaard;@tgsogaard;Eksamenslæsning og EM er to ting der går decideret elendigt i spænd. #aarhusuni #emdk;2;1;1466168795
17. jun. 2016;https://twitter.com/AarhusUni/status/743779139904212992;Aarhus Universitet;@AarhusUni;Vi uploader løbende billeder fra vores events på https://m.flickr.com/#/photos/130924936@N06/sets/72157669788437285/ … og videoer på Youtube. #fmdk #aufm16 @rvAURORA #aarhusuni;0;0;1466165740
17. jun. 2016;https://twitter.com/VejrupJ/status/743773043571318784;Johanne V. N.;@VejrupJ;Hvordan kan man bruge #kunst i sin #forskning (og omvendt)? Læs interview med @siusoon #artsaudk #aarhusuni https://twitter.com/siusoon/status/743770622724038656 …;1;2;1466164286
16. jun. 2016;https://twitter.com/AnnePeddersen/status/743511833319968768;Anne Pedersen;@AnnePeddersen;#nobelparken #rainclouds #thunder #aarhusuni #aarhus #denmarkpic.twitter.com/8jPoyQ0jbe;1;0;1466102009
16. jun. 2016;https://twitter.com/AarhusUni/status/743500291987935232;Aarhus Universitet;@AarhusUni;"Rektor Brian Bech: ""En fusion af #aarhusuni & @VIAuniversity vil ikke gavne nogen af partnerne - men det gør det stærke samarb!"" #aufm16";10;1;1466099257
16. jun. 2016;https://twitter.com/AUforsker/status/743451309802651648;AUforsker/Lea;@AUforsker;Interessant reklame i #Aalborg - de dygtigste finder man på #aarhusuni pic.twitter.com/Z54sq8cap1;2;0;1466087579
16. jun. 2016;https://twitter.com/AarhusUni/status/743448246954102784;Aarhus Universitet;@AarhusUni;Det er ikke kun ombord på @rvAURORA at #AarhusUni står bag #fmdk debatter Fx er @AllanFlyvbjerg på landlov m dette:https://twitter.com/allanflyvbjerg/status/743445984869482497 …;1;2;1466086849
16. jun. 2016;https://twitter.com/eriksonss/status/743426427660476416;erikson;@eriksonss;Interesting! #phd defense! #Yourniversity #aarhusuni pic.twitter.com/HnxioHrco4;0;0;1466081647
16. jun. 2016;https://twitter.com/SaraMarieM17/status/743419234777182208;Sara Marie;@SaraMarieM17;Last exam done! Summer summer summer #exam #done #summer #vacation #uni #aarhusuni… https://www.instagram.com/p/BGtxypbhxeP/ ;0;0;1466079932
16. jun. 2016;https://twitter.com/SchrCamilla/status/743405460246630401;Camilla Schrøder;@SchrCamilla;Gode råd til eksamen #aarhusuni https://twitter.com/aarhusuni/status/743388367212122112 …;0;0;1466076648
16. jun. 2016;https://twitter.com/KasparOttosen/status/743400912371204096;Kaspar Ottosen;@KasparOttosen;Mit første bestyrelsesmøde i @StudhusAarhus https://www.instagram.com/p/BGtoiFQIQxC/  #aarhusuni #yourniversity;1;0;1466075563
15. jun. 2016;https://twitter.com/AarhusUni/status/743388367212122112;Aarhus Universitet;@AarhusUni;Der sker jo en del andet på #aarhusuni end Folkemøde og Northside - fx eksamen. Få gode råd til at tackle stress her https://twitter.com/intcentreau/status/743387952684875776 …;0;0;1466072572
15. jun. 2016;https://twitter.com/ARC_AU/status/743386395515957248;ArcticResearchCentre;@ARC_AU;New #Arctic research from #aarhusuni https://twitter.com/TokeHoye/status/743092290076446720 …;0;0;1466072102
15. jun. 2016;https://twitter.com/ullakrag/status/743104951182888960;Ulla Krag Jespersen;@ullakrag;Træt af paneldebatter? Kig forbi #aarhusuni-skib Aurora fredag og hjælp retsmed. Asser Hedegård løse en mordgåde... http://kalender.brk.dk/event/user-view/18472 …;2;1;1466005001
15. jun. 2016;https://twitter.com/ARC_AU/status/743048953126621184;ArcticResearchCentre;@ARC_AU;Workshop on marine #palaeoclimate and #palaeoceanography around #Greenland at Dept of Geoscience, #aarhusuni http://bit.ly/24QrmXO ;0;0;1465991650
15. jun. 2016;https://twitter.com/rvAURORA/status/743041864329236480;RV AURORA;@rvAURORA;Så er Aurora landet. #aarhusuni pic.twitter.com/HPpc3FJKUD;1;0;1465989960
15. jun. 2016;https://twitter.com/OmnibusAU/status/743041834092482560;Omnibus;@OmnibusAU;Ny budgetplan #aarhusuni - Økonomien strammer på HE. BSS trimmer. ST har udfordringer & AR godkender en plan. http://medarbejdere.au.dk/#news-8329 ;0;0;1465989952
15. jun. 2016;https://twitter.com/ullahaahr/status/743037661301116928;Ulla Haahr;@ullahaahr;@larshaahr defends his PhD Thursday 16 June at #aarhusuni http://mgmt.au.dk/nyheder/arrangementer/event-item/artikel/phd-defence-lars-haahr/ … #ov #organizingvision #phd;0;0;1465988958
13. jun. 2016;https://twitter.com/chrisbastrupdk/status/742451860360073216;Chris Bastrup;@chrisbastrupdk;Cand.it på AAU eller AU, what to choose? #unilife #aulife #twitterhjerne #aau #aarhusuni #aalborguniversitet;0;1;1465849292
13. jun. 2016;https://twitter.com/rvAURORA/status/742386736123219968;RV AURORA;@rvAURORA;Så er R/V Aurora skuret, skrubbet, støvsuget, afsyret og poleret. Vi glæder os til at se jer. ETA Allinge, onsdag middag. #aarhusuni #fm16.;6;1;1465833765
13. jun. 2016;https://twitter.com/Ditte_Engholm/status/742318506230833152;Ditte Høyer Engholm;@Ditte_Engholm;Example of variable #PhD project #work efficiency at #aarhusuni ... #phdlife #phdchatpic.twitter.com/TI8prPXCu5;0;0;1465817498
12. jun. 2016;https://twitter.com/AarhusUni/status/742304027816398848;Aarhus Universitet;@AarhusUni;Tillykke til #aarhusuni's otte modtagere af @DFF_raad's Sapere Aude-bevillinger http://www.au.dk/#news-8281 ;8;3;1465814046
12. jun. 2016;https://twitter.com/sally_schlosser/status/742243462444134400;Sally Schmidt;@sally_schlosser;Direktør for @AarhusUni bruger storytelling til at skabe sammenhæng i administrationen. God idé! #TAPlife #aarhusuni http://medarbejdere.au.dk/strategi/director/indlaeg/artikel/en-sammenhaengende-administration-paa-au/ …;0;0;1465799606
11. jun. 2016;https://twitter.com/EnnitS/status/741677767926763520;Stinne Bille;@EnnitS;Sat my name sacpar #aarhusuni https://www.instagram.com/p/BGhZ3MZN_jV/ ;0;0;1465664734
10. jun. 2016;https://twitter.com/bay_gina/status/741232521334140928;Gina Bay;@bay_gina;Yay @TDMArts @AULibrarian This just arrived. Ready for requests @ http://library.au.dk  #phdchat #PhD #aarhusuni pic.twitter.com/mNhrDYXYf5;2;1;1465558579
9. jun. 2016;https://twitter.com/SigneMaribo/status/741209308101287936;Signe Hvid Maribo;@SigneMaribo;Walk the talk på Arts' sprogkonference #aarhusuni https://twitter.com/Gittegmunk/status/740876554507583488 …;1;1;1465553044
9. jun. 2016;https://twitter.com/VejrupJ/status/741205987617542144;Johanne V. N.;@VejrupJ;Cool detalje på weekendens sprogkonference! #aarhusuni #artsaudk #newsounds http://conferences.au.dk/newsounds2016/ https://twitter.com/Gittegmunk/status/740876554507583488 …;0;0;1465552253
9. jun. 2016;https://twitter.com/learnca/status/740959766059483136;LEARN;@learnca;Worldwide Water Shortage by 2040 #WorldwideWaterShortage #AarhusUni http://www.learn.ca/worldwide-water-shortage-2040/ …pic.twitter.com/OhqXfk099G;0;0;1465493549
9. jun. 2016;https://twitter.com/learnca/status/740958042695434240;LEARN;@learnca;Underwater Drones lead Antarctic Exploration into New Epoch #UnderwaterDrones #AarhusUni http://www.learn.ca/underwater-drones-lead-antarctic-exploration-new-epoch/ …pic.twitter.com/cOnJiYTsRS;0;0;1465493138
9. jun. 2016;https://twitter.com/learnca/status/740950690474823680;LEARN;@learnca;Severe Infections Linked to Lower IQs #SevereInfections #Intelligencequotient #AarhusUni http://www.learn.ca/severe-infections-linked-lower-iqs/ …pic.twitter.com/IQmVsskSSx;0;0;1465491385
9. jun. 2016;https://twitter.com/learnca/status/740946973176430592;LEARN;@learnca;Fungi May Help Drought-stressed Wheat #droughtstressedwheat #AMfungi #AarhusUni http://www.learn.ca/fungi-may-help-drought-stressed-wheat/ …pic.twitter.com/lDRdOUKPEa;0;0;1465490499
8. jun. 2016;https://twitter.com/mdlarsen/status/740508342913748992;martin d larsen;@mdlarsen;Taussig on mana, magic, energy - and lemons - academic hour lecture #anthropology at #MoCa #aarhusuni #MOMUpic.twitter.com/DDQ1JC2eVK;0;0;1465385921
8. jun. 2016;https://twitter.com/centerfgeomicro/status/740505317021241344;CfG;@centerfgeomicro;New, cool pics from the current research cruise on @rvAURORA to the Bornholm Basin! https://www.facebook.com/centerforgeomicrobiology/ … #aarhusuni #deepbiosphere;3;2;1465385200
7. jun. 2016;https://twitter.com/Olefrank/status/740443744676261888;Ole Frank Nielsen;@Olefrank;#LinkedIn seminar hos #Mannov m en del andre #AarhusUni folk #detergratis #aarSoMepic.twitter.com/hXHYrxm8Ue;0;1;1465370520
7. jun. 2016;https://twitter.com/Olefrank/status/740416961327288320;Ole Frank Nielsen;@Olefrank;Dette batteri/solpanel et sikkert #fmdk hit. Men er @getvolt min derovre? #aarhusuni #aufm16pic.twitter.com/ASqwUk7k1J;1;0;1465364134
